"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","LEAVES_TOTAL","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num_og","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","H_num","LETTER","POP_ID","GrowthForm","LWD_tmp","RWD_tmp","SLA","LW_Max_A","LW_Max_B","BW_Max","LW_Max_Sum","Grass_LW_Max","LDMC","SRL","RDMC","RTD","RMR","Above_weight_sum","Tot_weight_sum","Days"
"420","MACA_UTSW_BJ_15_H4_O",6595.565,235.8604,740.9773,0.7193,6.627,NA,0,3.632,3.632,3.632,0,"31-Jul","E2","O","2-Aug","23-Oct",4,10.9,58,NA,8.0021,NA,NA,NA,NA,1.3604,NA,NA,6.2595,0.4584,0.1259,0.132,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","15","H4","O","MACA_UTSW_BJ","FORB",1.3604,0.4584,17.2952380952381,0.132,NA,NA,0.132,NA,0.159090909090909,14.3882308027923,0.0732326863167985,0.0691715708465369,0.249157517121426,1.3814,1.8398,"84"
"421","MACA_UTSW_BJ_17_H2_O",16.8027,0.4697,1.4755,0.2795,0.01,NA,0.1882,0,0.4508,NA,0.2626,"8-Aug","F6","O","15-Aug","1-Sep",2,1.2,5,2,0.0237,0.0135,0.0027,5e-05,0.0076,9e-04,0.0022,NA,0.0094,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","17","H2","O","MACA_UTSW_BJ","FORB",9e-04,4e-04,29.1777777777778,NA,NA,NA,NA,0.0135,0.118421052631579,42.00675,0.0425531914893617,0.04,0.296296296296296,0.00095,0.00135,"24"
"422","MACA_UTSW_BJ_3_H1_G",1.3413,0.039,0.1225,0.2908,0.001,NA,0.1123,0,0.1123,NA,0,"6-Jul","D10","G","","17-Jul",1,0.6,NA,2,0.0033,0.0029,0.0031,0.0002806,NA,NA,NA,NA,9e-04,8.08e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","3","H1","G","MACA_UTSW_BJ","FORB",NA,8.08e-05,NA,NA,NA,NA,NA,0.0029,NA,16.6002475247525,0.0897777777777778,0.0808,0.223574986164914,0.0002806,0.0003614,"10"
"423","MACA_UTSW_BJ_6_H3_G",128.3893,3.5594,11.1822,0.2772,0.078,NA,0,0,2.499,NA,2.499,"12-Jul","C12","G","21-Jul","24-Aug",3,3.7,14,NA,0.178,0.0741,NA,NA,0.0853,0.0084,NA,NA,0.086,0.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","6","H3","G","MACA_UTSW_BJ","FORB",0.0084,0.0048,29.75,NA,NA,NA,NA,0.0853,0.0984759671746776,26.7477708333333,0.0558139534883721,0.0615384615384615,0.363636363636364,0.0084,0.0132,"42"
"424","MACA_UTSW_BJ_7_H1_O",1.1758,0.041,0.1287,0.3485,0.001,NA,0.1438,0,0.1438,NA,0,"12-Jul","C5","O","","21-Jul",1,1.5,NA,2,0.0056,0.0042,0.0018,3e-04,NA,NA,4e-04,NA,8e-04,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","7","H1","O","MACA_UTSW_BJ","FORB",NA,5e-05,NA,NA,NA,NA,NA,0.0042,NA,23.516,0.0625,0.05,0.142857142857143,3e-04,0.00035,"10"
"425","MACA_UTSW_BJ_8_H4_O",3749.2388,113.3949,356.2406,0.5844,2.733,NA,0,3.0562,56.5702,3.0562,53.514,"12-Jul","D11","O","26-Jul","4-Oct",4,9.9,NA,NA,5.7686,2.9828,NA,NA,3.2369,0.3897,NA,NA,2.2006,0.1701,0.1066,0.1151,0.0127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MACA","UTSW","BJ","8","H4","O","MACA_UTSW_BJ","FORB",0.3897,0.1701,24.0645669291339,0.1151,NA,NA,0.1151,3.2369,0.110338835794961,22.0413803644915,0.0772971007906934,0.0622392974753019,0.297117903930131,0.4024,0.5725,"84"
"426","MUPO_AZSE_BRR_11_H3_O",103.6258,4.0716,12.7914,0.3929,0.126,NA,0,0,2.5604,NA,2.5604,"27-Jul","B10","O",NA,"7-Sep",3,13.2,6,NA,0.1796,0.0768,NA,NA,0.0705,0.0108,NA,NA,0.1123,0.0122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","11","H3","O","MUPO_AZSE_BRR","GRASS",0.0108,0.0122,23.7074074074074,NA,NA,NA,NA,0.0768,0.140625,8.49391803278689,0.108637577916296,0.0968253968253968,0.530434782608696,0.0108,0.023,"42"
"427","MUPO_AZSE_BRR_12_H3_G",265.5135,7.4789,23.4957,0.2817,0.165,NA,0,0,4.2049,NA,4.2049,"27-Jul","B11","G",NA,"7-Sep",3,17.8,4,NA,0.3114,0.1086,NA,NA,0.1058,0.0197,NA,NA,0.1845,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","12","H3","G","MUPO_AZSE_BRR","GRASS",0.0197,0.0214,21.3446700507614,NA,NA,NA,NA,0.1086,0.181399631675875,12.4071728971963,0.115989159891599,0.12969696969697,0.520681265206813,0.0197,0.0411,"42"
"428","MUPO_AZSE_BRR_17_H4_O",2950.1897,131.6364,413.5481,0.4462,4.613,NA,0,0,1.9491,NA,1.9491,"10-Aug","E9","O",NA,"3-Nov",4,47,21,NA,4.727,4.727,NA,NA,4.727,0.9511,NA,NA,3.8448,0.5066,0.0183,0.0183,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","17","H4","O","MUPO_AZSE_BRR","GRASS",0.9511,0.5066,54.1416666666667,0.0183,NA,NA,0.0183,4.727,0.19672131147541,5.82350908014212,0.131762380357886,0.109820073704747,0.346677615821529,0.9547,1.4613,"84"
"429","MUPO_AZSE_BRR_18_H2_G",10.1424,0.1993,0.6262,0.1965,0.003,NA,0,0,0.0504,NA,0.0504,"10-Aug","E2","G",NA,"4-Sep",2,1.8,3,NA,0.0069,0.0034,NA,NA,0.0033,0.000484,NA,NA,0.0023,0.0004625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","18","H2","G","MUPO_AZSE_BRR","GRASS",0.000484,0.0004625,10.4132231404959,NA,NA,NA,NA,0.0034,0.142352941176471,21.9295135135135,0.201086956521739,0.154166666666667,0.48864236661384,0.000484,0.0009465,"24"
"430","MUPO_AZSE_BRR_19_H4_G",1933.427,84.0766,264.1344,0.4349,2.872,NA,0,0,2.1445,NA,2.1445,"10-Aug","F2","G",NA,"3-Nov",4,46,95,NA,7.1774,4.4681,NA,NA,4.4681,0.8241,NA,NA,2.3622,0.4315,0.0196,0.0197,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","19","H4","G","MUPO_AZSE_BRR","GRASS",0.8241,0.4315,56.4342105263158,0.0197,NA,NA,0.0197,4.4681,0.192893401015228,4.48071147161066,0.182668698670731,0.150243732590529,0.342623471494362,0.8279,1.2594,"84"
"431","MUPO_AZSE_BRR_2_H1_G",0.952,0.0152,0.0479,0.16,0,NA,0,0,0.0455,NA,0.0455,"24-Jul","B3","G",NA,"3-Aug",1,3.9,1,NA,0.0021,0.0018,NA,NA,9e-04,3e-04,NA,NA,NA,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","2","H1","G","MUPO_AZSE_BRR","GRASS",3e-04,5e-05,15.1666666666667,NA,NA,NA,NA,0.0018,0.166666666666667,19.04,NA,NA,0.142857142857143,3e-04,0.00035,"10"
"432","MUPO_AZSE_BRR_2_H1_O",5.1226,0.0679,0.2132,0.1325,0.001,NA,0,0,0.0461,NA,0.0461,"24-Jul","C11","O",NA,"3-Aug",1,3.5,1,NA,0.0027,0.0016,NA,NA,6e-04,2e-04,NA,NA,0.001,0.00023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","2","H1","O","MUPO_AZSE_BRR","GRASS",2e-04,0.00023,23.05,NA,NA,NA,NA,0.0016,0.125,22.2721739130435,0.23,0.23,0.534883720930233,2e-04,0.00043,"10"
"433","MUPO_AZSE_BRR_3_H2_G",48.1952,0.9125,2.8668,0.1893,0.014,NA,0,0,0.647,NA,0.647,"24-Jul","B8","G",NA,"18-Aug",2,10.3,4,NA,0.0381,0.019,NA,NA,0.008,0.0021,0.0062,6e-04,0.0141,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","3","H2","G","MUPO_AZSE_BRR","GRASS",0.0021,0.0012,30.8095238095238,NA,NA,NA,NA,0.019,0.110526315789474,40.1626666666667,0.0851063829787234,0.0857142857142857,0.307692307692308,0.0027,0.0039,"24"
"434","MUPO_AZSE_BRR_4_H4_G",3009.5285,83.8022,263.2724,0.5188,1.908,NA,0,4.0339,4.0339,NA,0,"24-Jul","C1","G",NA,"16-Oct",4,69.2,100,NA,5.6091,3.1054,NA,NA,2.5902,0.6096,NA,NA,2.1274,0.2727,0.0329,0.0465,0.00658,0.0232,0.0269,0.0042,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","4","H4","G","MUPO_AZSE_BRR","GRASS",0.6096,0.2727,37.4202226345083,0.0465,0.0269,NA,0.0734,3.1054,0.146866485013624,11.0360414374771,0.1281846385259,0.142924528301887,0.305347785192816,0.62038,0.89308,"84"
"435","MUPO_AZSE_BRR_5_H1_G",1.829,0.0424,0.1332,0.2318,0.001,NA,0,0,0.0015,NA,0.0015,"27-Jul","A1","G",NA,"7-Aug",1,3.5,1,NA,0.0013,8e-04,NA,NA,0.001,0.000227,NA,NA,1e-04,0.000112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","5","H1","G","MUPO_AZSE_BRR","GRASS",0.000227,0.000112,0.66079295154185,NA,NA,NA,NA,0.001,0.227,16.3303571428571,NA,0.112,0.330383480825959,0.000227,0.000339,"10"
"436","MUPO_AZSE_BRR_5_H1_O",1.7207,0.029,0.091,0.1684,0,NA,0,0,0.0436,NA,0.0436,"27-Jul","A3","O",NA,"7-Aug",1,3.5,1,NA,0.0016,0.001,NA,NA,0.001,4e-04,NA,NA,1e-04,9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","5","H1","O","MUPO_AZSE_BRR","GRASS",4e-04,9e-05,10.9,NA,NA,NA,NA,0.001,0.4,19.1188888888889,NA,NA,0.183673469387755,4e-04,0.00049,"10"
"437","MUPO_AZSE_BRR_7_H3_G",215.9261,8.0695,25.351,0.3737,0.237,NA,0,0,8.212,NA,8.212,"27-Jul","A7","G",NA,"7-Sep",3,22.6,6,NA,0.493,0.2161,NA,NA,0.2391,0.0344,NA,NA,0.2579,0.0288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","7","H3","G","MUPO_AZSE_BRR","GRASS",0.0344,0.0288,23.8720930232558,NA,NA,NA,NA,0.2391,0.143872856545378,7.49743402777778,0.11167119038387,0.121518987341772,0.455696202531646,0.0344,0.0632,"42"
"438","MUPO_AZSE_BRR_9_H2_G",31.1383,0.8347,2.6222,0.2681,0.018,NA,0,0,0.5424,NA,0.5424,"27-Jul","B2","G",NA,"22-Aug",2,6.6,4,NA,0.0345,0.0171,NA,NA,0.0143,0.0018,NA,NA,0.0168,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","BRR","9","H2","G","MUPO_AZSE_BRR","GRASS",0.0018,0.0013,30.1333333333333,NA,NA,NA,NA,0.0171,0.105263157894737,23.9525384615385,0.0773809523809524,0.0722222222222222,0.419354838709677,0.0018,0.0031,"24"
"439","MUPO_AZSE_MRR_10_H2_G",12.3959,0.2541,0.7984,0.205,0.004,NA,0,0,0.8012,NA,0.8012,"28-Jul","A3","G",NA,"22-Aug",2,8.1,4,NA,0.0284,0.0207,NA,NA,0.0136,0.002,NA,NA,0.0059,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","10","H2","G","MUPO_AZSE_MRR","GRASS",0.002,5e-04,40.06,NA,NA,NA,NA,0.0207,0.0966183574879227,24.7918,0.0847457627118644,0.125,0.2,0.002,0.0025,"24"
"440","MUPO_AZSE_MRR_11_H1_G",2.9704,0.0635,0.1996,0.2139,0.001,NA,0,0,0.0956,NA,0.0956,"28-Jul","A11","G",NA,"7-Aug",1,4.4,2,NA,0.0039,0.001,NA,NA,0.0013,0.0002395,NA,NA,6e-04,6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","11","H1","G","MUPO_AZSE_MRR","GRASS",0.0002395,6e-05,39.9164926931106,NA,NA,NA,NA,0.0013,0.184230769230769,49.5066666666667,0.1,0.06,0.200333889816361,0.0002395,0.0002995,"10"
"441","MUPO_AZSE_MRR_11_H1_O",4.5868,0.0839,0.2636,0.1829,0.001,NA,0,0,0.1515,NA,0.1515,"28-Jul","A8","O",NA,"7-Aug",1,3.8,2,NA,0.0042,0.0014,NA,NA,0.0018,6e-04,NA,NA,4e-04,0.000176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","11","H1","O","MUPO_AZSE_MRR","GRASS",6e-04,0.000176,25.25,NA,NA,NA,NA,0.0018,0.333333333333333,26.0613636363636,0.44,0.176,0.22680412371134,6e-04,0.000776,"10"
"442","MUPO_AZSE_MRR_12_H4_G",3406.3654,111.2045,349.3591,0.6275,3.021,NA,0,2.3773,2.3773,2.3773,0,"28-Jul","A10","G",NA,"25-Oct",4,90,NA,NA,NA,4.558,NA,NA,4.558,0.9243,NA,NA,2.404,0.4066,0.0215,0.0246,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","12","H4","G","MUPO_AZSE_MRR","GRASS",0.9243,0.4066,66.0361111111111,0.0246,NA,NA,0.0246,4.558,0.146341463414634,8.37768175110674,0.169134775374376,0.134591194968553,0.30468340202323,0.9279,1.3345,"84"
"443","MUPO_AZSE_MRR_13_H3_O",171.5802,4.0195,12.6277,0.2343,0.074,NA,0,0,1.8308,NA,1.8308,"28-Jul","B10","O",NA,"8-Sep",3,16.6,7,NA,0.1422,0.0532,NA,NA,0.0567,0.0117,NA,NA,0.0865,0.0085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","13","H3","O","MUPO_AZSE_MRR","GRASS",0.0117,0.0085,15.6478632478632,NA,NA,NA,NA,0.0567,0.206349206349206,20.1859058823529,0.0982658959537572,0.114864864864865,0.420792079207921,0.0117,0.0202,"42"
"444","MUPO_AZSE_MRR_14_H3_G",44.1799,0.7115,2.2353,0.161,0.009,NA,0,0,0.6389,NA,0.6389,"28-Jul","A11","G",NA,"8-Sep",3,7.5,4,NA,0.0267,0.0134,NA,NA,0.0132,0.0026,NA,NA,0.0118,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","14","H3","G","MUPO_AZSE_MRR","GRASS",0.0026,0.0014,24.5730769230769,NA,NA,NA,NA,0.0134,0.194029850746269,31.5570714285714,0.11864406779661,0.155555555555556,0.35,0.0026,0.004,"42"
"445","MUPO_AZSE_MRR_15_H2_G",3.2744,0.0417,0.131,0.1274,0,NA,0,0,0.008,NA,0.008,"28-Sep","F3","G",NA,"24-Oct",2,2.5,2,NA,0.0016,0.001,NA,NA,0.0015,0.00022,NA,NA,NA,4.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","15","H2","G","MUPO_AZSE_MRR","GRASS",0.00022,4.1e-05,3.63636363636364,NA,NA,NA,NA,0.0015,0.146666666666667,79.8634146341463,NA,NA,0.157088122605364,0.00022,0.000261,"24"
"446","MUPO_AZSE_MRR_15_H2_O",7.1155,0.1258,0.3953,0.1768,0.002,NA,0,0,0.0806,NA,0.0806,"28-Sep","F4","O",NA,"24-Oct",2,3.5,2,NA,0.002,0.0012,NA,NA,8e-04,3e-04,NA,NA,7e-04,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","15","H2","O","MUPO_AZSE_MRR","GRASS",3e-04,1e-04,26.8666666666667,NA,NA,NA,NA,0.0012,0.25,71.155,0.142857142857143,0.05,0.25,3e-04,4e-04,"24"
"447","MUPO_AZSE_MRR_16_H4_O",3440.2047,106.383,334.212,0.5255,2.661,NA,0,7.2127,7.2127,NA,0,"28-Jul","C5","O",NA,"20-Oct",4,61.4,NA,NA,NA,3.9236,NA,NA,3.9236,0.6219,NA,NA,4.1912,0.5079,0.1169,0.0794,0.0157,0.0178,0.015,0.0022,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","16","H4","O","MUPO_AZSE_MRR","GRASS",0.6219,0.5079,40.2944134078212,0.1169,0.0178,NA,0.1347,3.9236,0.132887899034892,6.77338984051979,0.121182477572056,0.19086809470124,0.442537248409863,0.6398,1.1477,"84"
"448","MUPO_AZSE_MRR_2_H2_G",16.5275,0.259,0.8138,0.1567,0.003,NA,0,0,0.0633,NA,0.0633,"24-Jul","B8","G",NA,"18-Aug",2,4.1,3,NA,0.0076,0.0046,NA,NA,0.0014,0.00022,NA,NA,0.003,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","2","H2","G","MUPO_AZSE_MRR","GRASS",0.00022,4e-04,28.7727272727273,NA,NA,NA,NA,0.0046,0.0478260869565217,41.31875,0.133333333333333,0.133333333333333,0.645161290322581,0.00022,0.00062,"24"
"449","MUPO_AZSE_MRR_3_H3_O",64.081,1.1491,3.61,0.1793,0.016,NA,0,0,0.2504,NA,0.2504,"24-Jul","D11","O",NA,"4-Sep",3,9,4,NA,0.0415,0.0184,NA,NA,0.0176,0.0037,NA,NA,0.022,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","3","H3","O","MUPO_AZSE_MRR","GRASS",0.0037,0.0028,6.76756756756757,NA,NA,NA,NA,0.0184,0.201086956521739,22.8860714285714,0.127272727272727,0.175,0.430769230769231,0.0037,0.0065,"42"
"450","MUPO_AZSE_MRR_5_H4_O",3102.4923,92.3257,290.0498,0.5543,2.355,NA,0,3.1587,3.1587,NA,0,"24-Jul","A12","O",NA,"16-Oct",4,49.2,113,NA,5.0602,2.328,NA,NA,2.327,0.5151,NA,NA,2.6834,0.3775,0.0147,0.0293,0.0022,0.028,0.0158,0.0046,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","5","H4","O","MUPO_AZSE_MRR","GRASS",0.5151,0.3775,46.4514705882353,0.0293,0.028,NA,0.0573,2.328,0.118673647469459,8.21852264900662,0.140679734664977,0.160297239915074,0.41972426061819,0.5219,0.8994,"84"
"451","MUPO_AZSE_MRR_8_H1_G",5.0654,0.086,0.2703,0.1699,0.001,NA,0,0,0.0031,NA,0.0031,"24-Jul","A6","G",NA,"3-Aug",1,1.3,1,NA,0.0028,8e-04,NA,NA,8e-04,9.9e-05,NA,NA,7e-04,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","8","H1","G","MUPO_AZSE_MRR","GRASS",9.9e-05,1e-04,3.13131313131313,NA,NA,NA,NA,8e-04,0.12375,50.654,0.142857142857143,0.1,0.50251256281407,9.9e-05,0.000199,"10"
"452","MUPO_AZSE_MRR_8_H1_O",3.4948,0.0641,0.2014,0.1834,0.001,NA,0,0,0.0914,NA,0.0914,"24-Jul","B9","O",NA,"3-Aug",1,3.7,1,NA,0.0028,0.0012,NA,NA,0.0012,0.000278,NA,NA,4e-04,0.000239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","MRR","8","H1","O","MUPO_AZSE_MRR","GRASS",0.000278,0.000239,32.8776978417266,NA,NA,NA,NA,0.0012,0.231666666666667,14.6225941422594,0.5975,0.239,0.462282398452611,0.000278,0.000517,"10"
"453","MUPO_AZSE_SIT_1_H3_G",49.3308,1.3047,4.099,0.2645,0.027,NA,0,0,0.7406,NA,0.7406,"24-Jul","B7","G",NA,"4-Sep",3,9.8,4,NA,0.0711,0.0266,NA,NA,0.0263,0.0037,NA,NA,0.0399,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","1","H3","G","MUPO_AZSE_SIT","GRASS",0.0037,0.0036,20.0162162162162,NA,NA,NA,NA,0.0266,0.139097744360902,13.703,0.0902255639097744,0.133333333333333,0.493150684931507,0.0037,0.0073,"42"
"454","MUPO_AZSE_SIT_10_H4_O",932.5138,24.2399,76.1518,0.2599,0.495,NA,0,2.0015,2.0015,2.0015,0,"28-Jul","C6","O",NA,"27-Oct",4,38.2,NA,NA,1.4604,0.6907,NA,NA,0.6907,0.1447,NA,NA,0.4021,0.07,0.0167,0.0167,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","10","H4","O","MUPO_AZSE_SIT","GRASS",0.1447,0.07,66.7166666666667,0.0167,NA,NA,0.0167,0.6907,0.179640718562874,13.3216257142857,0.174086048246705,0.141414141414141,0.321543408360129,0.1477,0.2177,"84"
"455","MUPO_AZSE_SIT_12_H3_O",13.2022,0.2818,0.8854,0.2135,0.005,NA,0,0,0.284,NA,0.284,"28-Jul","C11","O",NA,"11-Sep",3,6.1,4,NA,0.0138,0.008,NA,NA,0.0054,9e-04,NA,NA,0.0033,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","12","H3","O","MUPO_AZSE_SIT","GRASS",9e-04,4e-04,31.5555555555556,NA,NA,NA,NA,0.008,0.1125,33.0055,0.121212121212121,0.08,0.307692307692308,9e-04,0.0013,"42"
"456","MUPO_AZSE_SIT_17_H1_G",2.3287,0.0449,0.1409,0.1926,0.001,NA,0,0,0.0215,NA,0.0215,"28-Jul","D11","G",NA,"7-Aug",1,2,1,NA,6e-04,6e-04,NA,NA,2e-04,5.65e-05,NA,NA,NA,9.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","17","H1","G","MUPO_AZSE_SIT","GRASS",5.65e-05,9.8e-05,38.0530973451327,NA,NA,NA,NA,6e-04,0.0941666666666667,23.7622448979592,NA,0.098,0.634304207119741,5.65e-05,0.0001545,"10"
"457","MUPO_AZSE_SIT_17_H1_O",1.8714,0.0448,0.1407,0.2393,0.001,NA,0,0,0.0748,NA,0.0748,"28-Jul","D12","O",NA,"7-Aug",1,2.8,1,NA,0.0017,0.001,NA,NA,2e-04,0.000118,NA,NA,7e-04,7.35e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","17","H1","O","MUPO_AZSE_SIT","GRASS",0.000118,7.35e-05,63.3898305084746,NA,NA,NA,NA,0.001,0.118,25.4612244897959,0.105,0.0735,0.383812010443864,0.000118,0.0001915,"10"
"458","MUPO_AZSE_SIT_18_H2_G",7.94,0.1399,0.4396,0.1762,0.002,NA,0,0,0.0035,NA,0.0035,"28-Jul","A1","G",NA,"21-Aug",2,3.4,2,NA,0.0053,0.0028,NA,NA,0.0014,5e-04,NA,NA,0.0011,7.35e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","18","H2","G","MUPO_AZSE_SIT","GRASS",5e-04,7.35e-05,0.7,NA,NA,NA,NA,0.0028,0.178571428571429,108.027210884354,0.0668181818181818,0.03675,0.128160418482999,5e-04,0.0005735,"24"
"459","MUPO_AZSE_SIT_18_H2_O",9.7847,0.1644,0.5164,0.168,0.002,NA,0,0,0.0067,NA,0.0067,"28-Jul","A2","O",NA,"21-Aug",2,4,3,NA,0.0066,0.00322,NA,NA,8e-04,4e-04,NA,NA,0.0019,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","18","H2","O","MUPO_AZSE_SIT","GRASS",4e-04,5e-05,1.675,NA,NA,NA,NA,0.00322,0.124223602484472,195.694,0.0263157894736842,0.025,0.111111111111111,4e-04,0.00045,"24"
"460","MUPO_AZSE_SIT_19_H4_O",1000.8156,30.3564,95.3675,0.3033,0.723,NA,0,2.6128,2.6128,2.6128,0,"28-Jul","A5","O",NA,"20-Oct",4,40.5,43,NA,2.1795,1.2624,NA,NA,1.1304,0.2082,NA,NA,0.8275,0.0777,0.0237,0.0237,0.0044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","19","H4","O","MUPO_AZSE_SIT","GRASS",0.2082,0.0777,59.3818181818182,0.0237,NA,NA,0.0237,1.2624,0.185654008438819,12.8805096525097,0.0938972809667674,0.10746887966805,0.267654150878402,0.2126,0.2903,"84"
"461","MUPO_AZSE_SIT_2_H2_O",24.9741,0.5801,1.8225,0.2323,0.011,NA,0,0,0.8324,NA,0.8324,"24-Jul","B3","O",NA,"18-Aug",2,6.9,4,NA,0.0207,0.0105,NA,NA,0.006,0.001,0.003,3e-04,0.0051,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","2","H2","O","MUPO_AZSE_SIT","GRASS",0.001,4e-04,83.24,NA,NA,NA,NA,0.0105,0.0952380952380952,62.43525,0.0784313725490196,0.0363636363636364,0.235294117647059,0.0013,0.0017,"24"
"462","MUPO_AZSE_SIT_3_H1_O",4.5061,0.0693,0.2176,0.1537,0.001,NA,0,0,0.0255,NA,0.0255,"24-Jul","C10","O",NA,"3-Aug",1,2.5,1,NA,0.0012,7e-04,NA,NA,0.001,5e-05,NA,NA,4e-04,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUPO","AZSE","SIT","3","H1","O","MUPO_AZSE_SIT","GRASS",5e-05,5e-04,51,NA,NA,NA,NA,0.001,0.05,9.0122,NA,0.5,NA,5e-05,0.00055,"10"
